evals, dtw
51, 0.004013775601749918
53, 0.003093362205450709
54, 0.003093362205450709
55, 0.003093362205450709
57, 0.003093362205450709
58, 0.003093362205450709
59, 0.003093362205450709
60, 0.003093362205450709
61, 0.003093362205450709
62, 0.003093362205450709
63, 0.003093362205450709
65, 0.003093362205450709
66, 0.003093362205450709
67, 0.003093362205450709
69, 0.003093362205450709
70, 0.003093362205450709
71, 0.003093362205450709
72, 0.003093362205450709
73, 0.003093362205450709
74, 0.003093362205450709
76, 0.003093362205450709
77, 0.003093362205450709
78, 0.003093362205450709
79, 0.003093362205450709
80, 0.003093362205450709
81, 0.003093362205450709
82, 0.003093362205450709
83, 0.003093362205450709
84, 0.003093362205450709
85, 0.003093362205450709
86, 0.003093362205450709
87, 0.003093362205450709
88, 0.003093362205450709
89, 0.003093362205450709
90, 0.003093362205450709
91, 0.003093362205450709
92, 0.003093362205450709
93, 0.003093362205450709
95, 0.003093362205450709
96, 0.003093362205450709
97, 0.003093362205450709
98, 0.003093362205450709
100, 0.003093362205450709
101, 0.003093362205450709
102, 0.003093362205450709
103, 0.003093362205450709
105, 0.003093362205450709
106, 0.003093362205450709
107, 0.003093362205450709
108, 0.003093362205450709
109, 0.003093362205450709
110, 0.003093362205450709
111, 0.003093362205450709
112, 0.003093362205450709
113, 0.003093362205450709
114, 0.003093362205450709
115, 0.003093362205450709
117, 0.003093362205450709
118, 0.003093362205450709
119, 0.003093362205450709
120, 0.003093362205450709
121, 0.003093362205450709
122, 0.003093362205450709
123, 0.003093362205450709
124, 0.003093362205450709
125, 0.003093362205450709
126, 0.003093362205450709
128, 0.003093362205450709
129, 0.003093362205450709
130, 0.003093362205450709
131, 0.003093362205450709
132, 0.003093362205450709
133, 0.002730138482461412
134, 0.002730138482461412
135, 0.002730138482461412
137, 0.002730138482461412
138, 0.002730138482461412
139, 0.002730138482461412
140, 0.002730138482461412
141, 0.002730138482461412
142, 0.002730138482461412
143, 0.002730138482461412
144, 0.002730138482461412
145, 0.002730138482461412
146, 0.002730138482461412
147, 0.002730138482461412
148, 0.002730138482461412
149, 0.002730138482461412
150, 0.002730138482461412
151, 0.002730138482461412
152, 0.002730138482461412
153, 0.002730138482461412
154, 0.002730138482461412
155, 0.002730138482461412
156, 0.002730138482461412
158, 0.002730138482461412
159, 0.002730138482461412
160, 0.002730138482461412
161, 0.002730138482461412
162, 0.002730138482461412
163, 0.002730138482461412
164, 0.002730138482461412
165, 0.002730138482461412
166, 0.002730138482461412
167, 0.002730138482461412
168, 0.0037176116818199833
169, 0.002555234607924069
170, 0.002555234607924069
171, 0.002555234607924069
172, 0.002555234607924069
173, 0.002555234607924069
174, 0.002555234607924069
176, 0.002555234607924069
177, 0.002555234607924069
179, 0.002555234607924069
180, 0.002555234607924069
181, 0.002555234607924069
182, 0.002555234607924069
183, 0.002555234607924069
184, 0.002555234607924069
185, 0.002555234607924069
186, 0.002555234607924069
187, 0.002555234607924069
188, 0.002555234607924069
189, 0.002555234607924069
190, 0.0038946290490340226
191, 0.0038946290490340226
192, 0.0038946290490340226
193, 0.0032202361764155476
194, 0.0032202361764155476
196, 0.0032202361764155476
198, 0.0026135831945563875
199, 0.0026135831945563875
201, 0.0026135831945563875
202, 0.0026135831945563875
203, 0.0026135831945563875
204, 0.0023104717859666777
205, 0.0023104717859666777
206, 0.0023104717859666777
207, 0.0023104717859666777
208, 0.0023104717859666777
210, 0.0023104717859666777
211, 0.0023104717859666777
213, 0.0023104717859666777
214, 0.0023104717859666777
215, 0.0023104717859666777
216, 0.0023104717859666777
217, 0.0023104717859666777
218, 0.0023104717859666777
219, 0.0023104717859666777
220, 0.0023104717859666777
221, 0.0023104717859666777
222, 0.0023104717859666777
224, 0.0023104717859666777
225, 0.0023104717859666777
227, 0.0023104717859666777
228, 0.0023104717859666777
229, 0.0023104717859666777
230, 0.0023104717859666777
231, 0.0023104717859666777
232, 0.0023104717859666777
233, 0.0023104717859666777
234, 0.0023104717859666777
235, 0.0023104717859666777
236, 0.0023104717859666777
237, 0.0023104717859666777
238, 0.0023104717859666777
239, 0.0023104717859666777
240, 0.0023104717859666777
241, 0.0023104717859666777
242, 0.0023104717859666777
243, 0.0023104717859666777
244, 0.0023104717859666777
245, 0.0023104717859666777
246, 0.0023104717859666777
247, 0.0023104717859666777
248, 0.0023104717859666777
249, 0.0023104717859666777
250, 0.0023104717859666777
252, 0.0023104717859666777
253, 0.0023104717859666777
254, 0.0023104717859666777
255, 0.0023104717859666777
257, 0.0023104717859666777
258, 0.0023104717859666777
259, 0.0023104717859666777
260, 0.0023104717859666777
262, 0.0023104717859666777
264, 0.0023104717859666777
265, 0.0023104717859666777
266, 0.0023104717859666777
267, 0.0023104717859666777
269, 0.0023104717859666777
270, 0.0023104717859666777
272, 0.0023104717859666777
274, 0.0023104717859666777
275, 0.0023104717859666777
276, 0.0023104717859666777
277, 0.0023104717859666777
278, 0.0023104717859666777
279, 0.0023104717859666777
280, 0.0023104717859666777
281, 0.0023104717859666777
282, 0.0023104717859666777
283, 0.0023104717859666777
284, 0.0023104717859666777
285, 0.0023104717859666777
286, 0.0023104717859666777
287, 0.0023104717859666777
288, 0.0023104717859666777
289, 0.0023104717859666777
290, 0.0023104717859666777
291, 0.0023104717859666777
292, 0.0023104717859666777
293, 0.0023104717859666777
295, 0.0023104717859666777
297, 0.0023104717859666777
298, 0.0023104717859666777
299, 0.0023104717859666777
300, 0.0023104717859666777
301, 0.0023104717859666777
302, 0.0023104717859666777
303, 0.0023104717859666777
304, 0.0023104717859666777
305, 0.0023104717859666777
307, 0.0023104717859666777
309, 0.0023104717859666777
310, 0.0023104717859666777
311, 0.0023104717859666777
312, 0.0023104717859666777
313, 0.0044010310789115124
314, 0.0044010310789115124
315, 0.0044010310789115124
317, 0.0044010310789115124
318, 0.0044010310789115124
319, 0.0044010310789115124
321, 0.004305630225735469
322, 0.004305630225735469
323, 0.004305630225735469
324, 0.004305630225735469
326, 0.004305630225735469
327, 0.004305630225735469
328, 0.004305630225735469
329, 0.004305630225735469
331, 0.004305630225735469
332, 0.004305630225735469
333, 0.004305630225735469
334, 0.004305630225735469
336, 0.004305630225735469
338, 0.004305630225735469
339, 0.004305630225735469
340, 0.004305630225735469
342, 0.004305630225735469
343, 0.004305630225735469
344, 0.004305630225735469
345, 0.004123475948618286
347, 0.004123475948618286
348, 0.004123475948618286
349, 0.004123475948618286
350, 0.004123475948618286
351, 0.004123475948618286
352, 0.004123475948618286
353, 0.004123475948618286
355, 0.004123475948618286
356, 0.004123475948618286
357, 0.004123475948618286
358, 0.004123475948618286
359, 0.004123475948618286
360, 0.004123475948618286
361, 0.004123475948618286
362, 0.0027308443629118343
