evals, dtw
51, 0.11194057114726597
52, 0.11194057114726597
54, 0.11194057114726597
55, 0.11194057114726597
56, 0.11194057114726597
57, 0.11194057114726597
58, 0.11194057114726597
59, 0.11194057114726597
60, 0.11194057114726597
61, 0.11194057114726597
62, 0.11194057114726597
63, 0.11194057114726597
64, 0.11194057114726597
65, 0.11194057114726597
66, 0.11194057114726597
67, 0.11194057114726597
68, 0.11194057114726597
69, 0.11194057114726597
70, 0.11194057114726597
71, 0.11194057114726597
72, 0.11194057114726597
73, 0.11194057114726597
74, 0.11194057114726597
75, 0.11194057114726597
76, 0.11194057114726597
77, 0.11194057114726597
78, 0.11194057114726597
79, 0.11194057114726597
80, 0.11194057114726597
81, 0.11194057114726597
82, 0.11194057114726597
83, 0.11194057114726597
85, 0.11194057114726597
86, 0.11194057114726597
88, 0.11194057114726597
89, 0.11194057114726597
90, 0.11194057114726597
91, 0.11194057114726597
93, 0.11194057114726597
95, 0.11194057114726597
96, 0.11194057114726597
97, 0.11194057114726597
98, 0.11194057114726597
99, 0.11194057114726597
100, 0.11194057114726597
102, 0.11194057114726597
103, 0.11194057114726597
105, 0.11194057114726597
106, 0.11194057114726597
107, 0.11194057114726597
108, 0.11194057114726597
109, 0.11194057114726597
110, 0.11194057114726597
111, 0.11194057114726597
112, 0.11194057114726597
113, 0.11194057114726597
114, 0.11194057114726597
115, 0.11194057114726597
116, 0.11194057114726597
117, 0.11194057114726597
118, 0.11194057114726597
119, 0.11194057114726597
120, 0.11194057114726597
121, 0.11194057114726597
122, 0.11194057114726597
123, 0.11194057114726597
124, 0.11194057114726597
125, 0.11194057114726597
126, 0.11194057114726597
127, 0.11194057114726597
128, 0.11194057114726597
129, 0.11194057114726597
130, 0.11194057114726597
131, 0.11194057114726597
132, 0.11194057114726597
133, 0.11194057114726597
135, 0.04720870711296814
136, 0.04720870711296814
137, 0.04720870711296814
138, 0.04720870711296814
139, 0.04720870711296814
140, 0.04720870711296814
142, 0.04720870711296814
143, 0.04720870711296814
145, 0.04720870711296814
146, 0.04720870711296814
147, 0.04720870711296814
148, 0.04720870711296814
149, 0.04720870711296814
150, 0.04720870711296814
151, 0.04720870711296814
152, 0.04720870711296814
153, 0.04720870711296814
154, 0.04720870711296814
155, 0.04720870711296814
156, 0.07454802940403069
157, 0.07454802940403069
158, 0.07454802940403069
159, 0.07454802940403069
160, 0.07454802940403069
161, 0.07454802940403069
162, 0.07454802940403069
163, 0.07454802940403069
164, 0.07454802940403069
165, 0.07454802940403069
167, 0.07454802940403069
168, 0.07454802940403069
170, 0.07454802940403069
171, 0.07454802940403069
172, 0.07454802940403069
174, 0.17129193546863902
175, 0.17129193546863902
177, 0.17129193546863902
178, 0.17129193546863902
179, 0.1220508954476098
180, 0.1220508954476098
181, 0.1220508954476098
182, 0.1220508954476098
184, 0.1220508954476098
185, 0.1220508954476098
187, 0.1220508954476098
188, 0.1220508954476098
189, 0.1220508954476098
191, 0.1220508954476098
192, 0.1220508954476098
194, 0.1220508954476098
195, 0.1220508954476098
196, 0.1220508954476098
197, 0.1220508954476098
198, 0.1220508954476098
199, 0.1220508954476098
200, 0.1220508954476098
202, 0.1220508954476098
203, 0.1220508954476098
204, 0.1220508954476098
205, 0.1220508954476098
206, 0.1220508954476098
207, 0.1220508954476098
208, 0.1220508954476098
210, 0.1220508954476098
211, 0.1220508954476098
212, 0.1220508954476098
213, 0.1220508954476098
214, 0.1220508954476098
215, 0.1220508954476098
216, 0.1220508954476098
217, 0.1220508954476098
219, 0.1220508954476098
220, 0.1220508954476098
221, 0.1220508954476098
222, 0.1220508954476098
223, 0.1220508954476098
224, 0.1220508954476098
225, 0.1220508954476098
226, 0.12422165405276844
227, 0.12422165405276844
229, 0.12422165405276844
230, 0.12422165405276844
231, 0.12422165405276844
232, 0.12422165405276844
233, 0.12422165405276844
234, 0.12422165405276844
235, 0.12422165405276844
236, 0.12422165405276844
237, 0.12422165405276844
238, 0.12422165405276844
239, 0.12422165405276844
241, 0.12422165405276844
242, 0.12422165405276844
243, 0.12422165405276844
244, 0.12422165405276844
245, 0.12422165405276844
246, 0.12422165405276844
247, 0.12422165405276844
248, 0.12422165405276844
249, 0.12422165405276844
250, 0.12422165405276844
251, 0.12422165405276844
252, 0.12422165405276844
254, 0.12422165405276844
255, 0.12422165405276844
256, 0.12422165405276844
258, 0.12422165405276844
259, 0.12422165405276844
260, 0.12422165405276844
262, 0.12422165405276844
263, 0.12422165405276844
264, 0.12422165405276844
265, 0.12422165405276844
266, 0.12422165405276844
267, 0.12422165405276844
268, 0.12422165405276844
269, 0.12422165405276844
270, 0.12422165405276844
271, 0.12422165405276844
272, 0.12422165405276844
274, 0.12422165405276844
275, 0.12422165405276844
276, 0.12422165405276844
277, 0.12422165405276844
278, 0.12422165405276844
279, 0.12422165405276844
280, 0.12422165405276844
281, 0.12422165405276844
282, 0.12422165405276844
283, 0.12422165405276844
284, 0.12422165405276844
285, 0.12422165405276844
286, 0.12422165405276844
287, 0.12422165405276844
288, 0.12422165405276844
289, 0.12422165405276844
290, 0.12422165405276844
291, 0.12422165405276844
292, 0.12422165405276844
294, 0.12422165405276844
295, 0.12422165405276844
296, 0.12422165405276844
297, 0.12422165405276844
298, 0.12422165405276844
299, 0.12422165405276844
300, 0.12422165405276844
302, 0.12422165405276844
303, 0.12422165405276844
304, 0.12422165405276844
305, 0.12422165405276844
306, 0.12422165405276844
307, 0.12422165405276844
309, 0.12422165405276844
310, 0.12422165405276844
311, 0.12422165405276844
312, 0.12422165405276844
313, 0.12422165405276844
314, 0.12422165405276844
315, 0.12422165405276844
316, 0.12422165405276844
318, 0.12422165405276844
319, 0.12422165405276844
321, 0.12422165405276844
322, 0.12422165405276844
323, 0.12422165405276844
325, 0.12422165405276844
326, 0.12422165405276844
327, 0.12422165405276844
328, 0.12422165405276844
329, 0.12422165405276844
330, 0.12422165405276844
331, 0.12422165405276844
333, 0.12422165405276844
334, 0.12422165405276844
335, 0.12422165405276844
336, 0.12422165405276844
337, 0.12422165405276844
338, 0.12422165405276844
339, 0.12422165405276844
340, 0.12422165405276844
341, 0.12422165405276844
342, 0.12422165405276844
343, 0.12422165405276844
344, 0.12422165405276844
345, 0.12422165405276844
346, 0.12422165405276844
347, 0.12422165405276844
348, 0.12422165405276844
349, 0.12422165405276844
351, 0.12422165405276844
352, 0.12422165405276844
354, 0.12422165405276844
355, 0.12422165405276844
356, 0.12422165405276844
357, 0.12422165405276844
358, 0.12422165405276844
359, 0.12422165405276844
360, 0.12422165405276844
361, 0.12422165405276844
362, 0.12422165405276844
363, 0.12422165405276844
364, 0.12422165405276844
366, 0.12422165405276844
367, 0.12422165405276844
368, 0.12422165405276844
369, 0.12422165405276844
371, 0.12422165405276844
372, 0.12422165405276844
373, 0.12422165405276844
374, 0.12422165405276844
375, 0.12422165405276844
377, 0.12422165405276844
378, 0.12422165405276844
379, 0.12422165405276844
380, 0.12422165405276844
381, 0.12422165405276844
382, 0.12422165405276844
383, 0.12422165405276844
384, 0.12422165405276844
385, 0.12422165405276844
386, 0.12422165405276844
387, 0.12422165405276844
388, 0.10360835458543366
389, 0.10360835458543366
390, 0.10360835458543366
391, 0.10360835458543366
392, 0.10360835458543366
393, 0.10360835458543366
395, 0.10360835458543366
396, 0.10360835458543366
397, 0.10360835458543366
398, 0.10360835458543366
399, 0.10360835458543366
400, 0.10360835458543366
401, 0.10360835458543366
402, 0.10360835458543366
403, 0.10360835458543366
404, 0.10360835458543366
405, 0.10360835458543366
406, 0.10360835458543366
407, 0.10360835458543366
408, 0.10360835458543366
409, 0.10360835458543366
410, 0.10360835458543366
411, 0.10360835458543366
412, 0.10360835458543366
413, 0.10360835458543366
414, 0.10360835458543366
415, 0.10360835458543366
416, 0.10360835458543366
417, 0.10360835458543366
418, 0.10360835458543366
419, 0.10360835458543366
420, 0.10360835458543366
421, 0.10360835458543366
422, 0.10360835458543366
423, 0.10360835458543366
424, 0.10360835458543366
425, 0.10360835458543366
427, 0.10360835458543366
428, 0.10360835458543366
429, 0.10360835458543366
430, 0.10360835458543366
432, 0.10360835458543366
433, 0.10360835458543366
435, 0.10360835458543366
436, 0.10360835458543366
437, 0.10360835458543366
438, 0.10360835458543366
439, 0.10360835458543366
440, 0.10360835458543366
441, 0.10360835458543366
442, 0.10360835458543366
443, 0.10360835458543366
444, 0.10360835458543366
446, 0.10360835458543366
447, 0.10360835458543366
448, 0.10360835458543366
449, 0.10360835458543366
450, 0.10360835458543366
451, 0.10360835458543366
453, 0.10360835458543366
454, 0.10360835458543366
455, 0.10360835458543366
456, 0.10360835458543366
457, 0.10360835458543366
458, 0.10360835458543366
459, 0.10360835458543366
461, 0.10360835458543366
463, 0.10360835458543366
464, 0.10360835458543366
465, 0.10360835458543366
466, 0.10360835458543366
467, 0.10360835458543366
468, 0.10360835458543366
469, 0.10360835458543366
471, 0.10360835458543366
472, 0.10360835458543366
473, 0.10360835458543366
475, 0.10360835458543366
476, 0.10360835458543366
477, 0.10360835458543366
478, 0.10360835458543366
479, 0.10360835458543366
480, 0.10360835458543366
482, 0.10360835458543366
483, 0.10360835458543366
484, 0.09021729589880523
485, 0.09021729589880523
486, 0.09021729589880523
487, 0.09021729589880523
488, 0.09021729589880523
489, 0.09021729589880523
490, 0.09021729589880523
491, 0.09021729589880523
492, 0.09021729589880523
493, 0.09021729589880523
494, 0.09021729589880523
496, 0.09021729589880523
497, 0.09021729589880523
498, 0.09021729589880523
499, 0.09021729589880523
500, 0.09021729589880523
501, 0.09021729589880523
