evals, mean, best, worst, success num
6, 3.0719277856197365, 0.6363044583076292, 3.9999999999999996, 0
12, 3.0537516007229426, 2.250507299847162, 3.921513121290952, 0
18, 3.0537516007229426, 2.250507299847162, 3.921513121290952, 0
24, 3.0537516007229426, 2.250507299847162, 3.921513121290952, 0
30, 2.648317292991367, 1.5193466211266409, 3.63000042096648, 0
36, 2.2472573521839383, 0.4018209164389344, 3.9999999999999996, 0
42, 2.2472573521839383, 0.4018209164389344, 3.9999999999999996, 0
48, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
54, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
60, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
66, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
72, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
78, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
84, 2.0485698387717166, 0.5742764250119391, 3.553897213704968, 0
90, 1.9607133179999836, 0.10590084394936068, 3.520727219341461, 0
96, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
102, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
108, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
114, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
120, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
126, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
132, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
138, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
144, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
150, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
156, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
162, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
168, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
174, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
180, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
186, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
192, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
198, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
204, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
210, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
216, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
222, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
228, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
234, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
240, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
246, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
252, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
258, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
264, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
270, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
276, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
282, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
288, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
294, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
300, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
306, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
312, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
318, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
324, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
330, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
336, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
342, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
348, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
354, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
360, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
366, 1.7431236563208226, 0.10327086220485103, 3.3867329199215237, 0
372, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
378, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
384, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
390, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
396, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
402, 1.741416099851354, 0.028709092327478054, 3.3808986730953956, 1
408, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
414, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
420, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
426, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
432, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
438, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
444, 1.7407531649484227, 0.07047470336499413, 3.388811395929038, 1
