evals, mean, best, worst, success num
6, 3.6826203216490807, 3.5971482715907634, 3.770738509548376, 0
12, 2.982053817365534, 2.949143967451738, 3.001785161683358, 0
18, 1.9498735680692427, 1.8773581588876043, 2.047346027432335, 0
24, 1.9498735680692427, 1.8773581588876043, 2.047346027432335, 0
30, 1.7324396027021038, 1.5687493447000131, 1.8572338704985825, 0
36, 1.7324396027021038, 1.5687493447000131, 1.8572338704985825, 0
42, 1.7324396027021038, 1.5687493447000131, 1.8572338704985825, 0
48, 1.7324396027021038, 1.5687493447000131, 1.8572338704985825, 0
54, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
60, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
66, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
72, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
78, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
84, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
90, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
96, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
102, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
108, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
114, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
120, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
126, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
132, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
138, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
144, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
150, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
156, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
162, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
168, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
174, 1.6481447242483604, 1.4953165898718959, 1.761666187095167, 0
180, 1.646711540167331, 1.4894691431597995, 1.7617013689500751, 0
186, 1.646402477237657, 1.4882239217876434, 1.761687106280557, 0
192, 1.646402477237657, 1.4882239217876434, 1.761687106280557, 0
198, 1.646402477237657, 1.4882239217876434, 1.761687106280557, 0
204, 1.646402477237657, 1.4882239217876434, 1.761687106280557, 0
210, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
216, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
222, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
228, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
234, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
240, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
246, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
252, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
258, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
264, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
270, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
276, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
282, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
288, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
294, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
300, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
306, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
312, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
318, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
324, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
330, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
336, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
342, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
348, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
354, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
360, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
366, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
372, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
378, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
384, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
390, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
396, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
402, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
408, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
414, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
420, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
426, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
432, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
438, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
444, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
450, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
456, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
462, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
468, 1.6463553509959301, 1.4880333521670808, 1.761685242474048, 0
474, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
480, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
486, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
492, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
498, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
504, 1.6463534193626914, 1.4880255368880289, 1.7616851678820644, 0
