evals, mean, best, worst, success num
2, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
4, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
6, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
8, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
10, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
12, 2.3336197766104085, 0.3868241443685071, 3.9999999999999996, 0
14, 1.7856648078366568, 0.4826052162969201, 3.0989736721091727, 0
16, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
17, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
19, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
21, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
23, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
25, 1.7659113484115898, 0.14516674391509843, 3.2764542831172943, 0
27, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
29, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
31, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
33, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
34, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
36, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
38, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
40, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
42, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
44, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
46, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
48, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
50, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
51, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
52, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
54, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
56, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
58, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
60, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
62, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
64, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
66, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
68, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
70, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
72, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
74, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
75, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
77, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
78, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
79, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
80, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
82, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
83, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
85, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
87, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
89, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
91, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
93, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
94, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
95, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
96, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
97, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
98, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
100, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
102, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
103, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
104, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
105, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
107, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
108, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
110, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
111, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
113, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
115, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
116, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
117, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
119, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
121, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
123, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
124, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
125, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
127, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
128, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
129, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
131, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
132, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
133, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
135, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
136, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
138, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
140, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
141, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
142, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
144, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
145, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
147, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
148, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
149, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
151, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
152, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
153, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
155, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
156, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
157, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
158, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
159, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
161, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
162, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
163, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
165, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
166, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
168, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
169, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
170, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
171, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
172, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
174, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
175, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
177, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
178, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
179, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
180, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
182, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
184, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
185, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
187, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
188, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
189, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
191, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
193, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
194, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
195, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
196, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
198, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
199, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
200, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
201, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
203, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
204, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
205, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
207, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
209, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
210, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
211, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
212, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
214, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
215, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
216, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
217, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
218, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
220, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
222, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
223, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
225, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
226, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
227, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
229, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
230, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
231, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
233, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
234, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
235, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
236, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
237, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
238, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
239, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
240, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
242, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
243, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
245, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
246, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
247, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
248, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
249, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
250, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
251, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
252, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
253, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
255, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
256, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
257, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
259, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
260, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
261, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
262, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
263, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
264, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
265, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
266, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
267, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
268, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
269, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
270, 1.7640141656766843, 0.19682928970018548, 3.2930619682045044, 0
