evals, mean, best, worst, success num
51, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
52, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
53, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
54, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
55, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
56, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
57, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
58, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
59, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
60, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
61, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
62, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
63, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
64, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
65, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
66, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
68, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
69, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
70, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
71, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
72, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
73, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
75, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
76, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
77, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
78, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
79, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
80, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
81, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
82, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
83, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
84, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
85, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
86, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
87, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
88, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
89, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
90, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
91, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
92, 1.0160256352695285, 0.019802717368990395, 3.9999999999999996, 3
